task_id,arrival_time,size_bits,complexity,action,latency,energy
47533,7919.1952,7327.6,979.6,Local,1.959242,0.97962111
47543,7921.0594,2882.7,118.3,Local,0.23658,0.11828998
47545,7921.6021,2261.7,338.9,Cloud,0.091568,8.173e-05
47547,7921.667,3520.9,290.3,Cloud,0.0901,0.00012723
47546,7921.654,6560.7,660.0,Edge,0.088285,0.00023709
47537,7920.1121,9060.5,957.0,Local,1.913986,0.95699304
47549,7922.0967,1610.2,371.9,Edge,0.051682,5.819e-05
47542,7920.8963,6704.7,659.4,Local,1.318706,0.65935318
47551,7922.4007,8691.8,871.4,Edge,0.114978,0.0003141
47548,7921.9388,9347.0,298.6,Local,0.597193,0.29859665
47550,7922.1511,7973.9,250.3,Local,0.500533,0.2502667
47544,7921.3484,1255.5,756.1,Local,1.51222,0.75610976
47552,7922.5365,5422.5,303.4,Local,0.606736,0.3033679
47555,7923.6023,8169.3,545.2,Cloud,0.099158,0.00029521
47556,7923.7781,5732.2,414.1,Edge,0.057456,0.00020715
47557,7923.9004,3765.5,678.3,Edge,0.090235,0.00013608
47561,7924.503,5915.7,179.8,Cloud,0.086705,0.00021378
47553,7923.1126,2220.0,699.6,Local,1.399245,0.69962246
47562,7924.5072,6410.2,654.0,Cloud,0.102573,0.00023165
47560,7924.4676,7787.8,648.8,Edge,0.087033,0.00028143
47563,7924.6732,8079.9,183.7,Local,0.367326,0.18366318
47559,7924.3889,6022.3,434.9,Local,0.869797,0.43489861
47554,7923.4749,7160.8,924.0,Local,1.847918,0.92395882
47565,7925.2523,7782.9,946.1,Edge,0.124199,0.00028125
47564,7924.7555,5888.2,393.7,Local,0.787462,0.39373109
47558,7924.3159,4723.0,627.2,Local,1.25444,0.62721981
47567,7925.6127,8950.1,386.1,Edge,0.054335,0.00032343
47568,7925.6458,6421.4,687.1,Cloud,0.103677,0.00023205
47570,7925.8329,1335.0,401.7,Edge,0.055378,4.824e-05
47571,7925.9403,1444.4,841.9,Edge,0.110415,5.22e-05
47572,7925.9657,9771.4,731.1,Edge,0.177371,0.00035311
47573,7926.0242,2706.9,814.0,Edge,0.219759,9.782e-05
47574,7926.3053,1378.4,459.0,Edge,0.062546,4.981e-05
47576,7926.3799,4649.9,294.5,Cloud,0.090376,0.00016804
47578,7926.4832,9872.2,202.0,Local,0.404036,0.20201815
47566,7925.3955,6601.0,776.7,Local,1.553314,0.77665677
47581,7927.1521,4551.4,467.0,Edge,0.06392,0.00016447
47569,7925.7829,8009.7,753.5,Local,1.507051,0.7535253
47582,7927.3889,9181.5,622.7,Cloud,0.101864,0.00033179
47575,7926.3431,5150.8,719.1,Local,1.438283,0.71914164
47580,7927.1209,6422.3,343.8,Local,0.687643,0.34382139
47577,7926.4829,3063.8,791.0,Local,1.582002,0.79100111
47579,7926.8044,6443.1,837.4,Local,1.674865,0.83743226
47585,7928.5022,8852.7,867.8,Edge,0.114548,0.00031991
47586,7928.5785,6061.6,225.6,Edge,0.066116,0.00021905
47583,7927.4607,5813.5,740.1,Local,1.480238,0.74011924
47587,7929.4175,2912.0,311.0,Edge,0.04423,0.00010523
47590,7929.7006,4382.5,411.1,Edge,0.056915,0.00015837
47591,7929.751,2343.2,335.9,Cloud,0.091477,8.468e-05
47584,7927.9709,4337.9,897.9,Local,1.795848,0.89792376
47593,7929.9572,7929.5,768.8,Cloud,0.106581,0.00028655
47592,7929.9073,2963.8,796.0,Edge,0.104851,0.0001071
47594,7930.2911,4996.5,323.3,Edge,0.046019,0.00018056
47595,7930.478,9002.1,104.1,Edge,0.019098,0.00032531
47596,7930.6533,1145.2,212.2,Edge,0.031661,4.138e-05
47588,7929.5733,9888.3,562.1,Local,1.1242,0.5620998
47597,7930.9349,7155.6,756.0,Edge,0.100357,0.00025858
47589,7929.6329,5474.7,755.0,Local,1.510073,0.7550365
47599,7931.3174,7890.5,811.2,Edge,0.107356,0.00028514
47600,7931.3544,7901.2,140.6,Local,0.281287,0.14064367
47602,7931.7142,1442.4,765.6,Cloud,0.105694,5.212e-05
47605,7931.9429,4782.9,504.8,Edge,0.068672,0.00017284
47606,7932.0368,9696.0,701.0,Edge,0.093789,0.00035039
47607,7932.2187,9757.9,980.0,Cloud,0.113842,0.00035262
47608,7932.2264,8693.5,928.5,Edge,0.122106,0.00031416
47603,7931.8162,1038.8,448.3,Local,0.896523,0.44826153
47610,7932.6199,4380.3,758.7,Edge,0.100362,0.00015829
47611,7932.637,3491.2,295.5,Edge,0.120019,0.00012616
47598,7931.298,1193.6,731.6,Local,1.463219,0.73160957
47613,7932.8247,1013.2,436.2,Cloud,0.094661,3.661e-05
47614,7932.8328,2873.7,351.4,Cloud,0.092059,0.00010385
47615,7932.8642,1975.6,276.2,Cloud,0.089444,7.139e-05
47612,7932.8151,7335.1,976.8,Edge,0.127979,0.00026507
47601,7931.423,7134.0,783.7,Local,1.567337,0.78366851
47616,7933.0057,9207.8,650.5,Edge,0.087418,0.00033274
47604,7931.8627,4848.6,624.2,Local,1.24843,0.6242149
47619,7933.2448,5803.1,647.9,Cloud,0.102296,0.00020971
47620,7933.6951,3723.4,831.8,Cloud,0.108175,0.00013455
47618,7933.1986,8166.6,384.2,Local,0.768311,0.38415531
47617,7933.0326,5165.1,640.3,Local,1.280691,0.64034571
47609,7932.5903,8804.1,935.5,Local,1.870905,0.9354525
47621,7934.3884,8202.3,207.1,Local,0.414168,0.20708376
47624,7934.8089,8195.6,716.8,Cloud,0.104881,0.00029617
47627,7934.9769,6719.4,977.5,Edge,0.127993,0.00024282
47628,7935.0557,5099.3,212.9,Edge,0.075646,0.00018427
47629,7935.0922,4042.9,125.0,Edge,0.054608,0.0001461
47630,7935.0974,8321.9,254.7,Edge,0.081818,0.00030073
47623,7934.7615,5203.7,236.0,Local,0.47202,0.23601018
47626,7934.9768,2618.2,290.7,Local,0.581365,0.29068241
47631,7935.3752,6698.5,240.6,Local,0.481193,0.24059642
47625,7934.8191,9473.1,688.1,Local,1.376186,0.68809283
47622,7934.6538,9456.9,983.8,Local,1.967674,0.98383705
47632,7935.7282,5160.0,492.0,Local,0.984065,0.49203254
47634,7936.8981,4687.9,861.2,Cloud,0.109273,0.00016941
47633,7935.7678,3887.2,795.8,Local,1.591544,0.79577191
47635,7937.3384,2511.1,307.8,Edge,0.043778,9.074e-05
47637,7937.7072,3007.9,527.3,Cloud,0.097939,0.0001087
47639,7938.0656,2868.8,505.5,Cloud,0.097196,0.00010367
47638,7938.0181,5623.4,960.0,Edge,0.12568,0.00020321
47640,7938.3828,1950.9,267.8,Cloud,0.089162,7.05e-05
47642,7938.6614,8309.5,862.1,Edge,0.113767,0.00030028
47636,7937.5947,1120.3,589.6,Local,1.179166,0.58958316
47643,7938.7486,2876.0,407.9,Edge,0.076926,0.00010393
47644,7938.9272,2320.9,128.4,Edge,0.021328,8.387e-05
47645,7939.0016,9119.1,230.3,Edge,0.034888,0.00032954
47646,7939.0303,5881.2,940.9,Edge,0.123369,0.00021253
47641,7938.4371,7065.4,609.6,Local,1.219234,0.60961695
47647,7939.3814,1372.2,191.0,Local,0.38192,0.19095997
47649,7939.7665,2227.7,198.1,Edge,0.030032,8.05e-05
47650,7939.873,4032.9,211.8,Cloud,0.087547,0.00014574
47652,7939.9637,1006.4,451.8,Edge,0.061602,3.637e-05
47648,7939.6016,4438.9,214.0,Local,0.427983,0.21399144
47651,7939.9439,7664.8,312.2,Local,0.624331,0.31216544
47654,7940.8314,5445.1,443.4,Edge,0.061082,0.00019677
47655,7940.9908,6244.7,114.1,Local,0.228209,0.11410438
47656,7941.2043,3649.7,335.0,Edge,0.047311,0.00013189
47657,7941.2572,2000.1,423.9,Cloud,0.094371,7.228e-05
47658,7941.3174,7070.4,407.5,Edge,0.056785,0.00025551
47659,7941.4865,8754.6,654.5,Cloud,0.102872,0.00031637
47653,7940.6062,8425.0,680.6,Local,1.361225,0.68061256
47665,7942.627,6532.8,232.2,Cloud,0.088527,0.00023608
47664,7942.6228,9910.3,788.8,Edge,0.104793,0.00035813
47660,7941.9935,4791.0,387.1,Local,0.774244,0.38712176
47663,7942.6149,3388.6,115.7,Local,0.231429,0.11571465
47667,7943.4205,6881.1,761.6,Edge,0.101029,0.00024866
47662,7942.4329,7596.2,767.9,Local,1.535785,0.76789244
47661,7942.1059,7731.1,959.2,Local,1.918483,0.95924144
47669,7944.4007,2981.1,985.8,Cloud,0.113218,0.00010773
47670,7945.1581,3400.2,279.2,Edge,0.040314,0.00012287
47668,7944.1393,6575.8,530.4,Local,1.060891,0.53044544
47666,7943.3363,4126.1,967.7,Local,1.935423,0.9677115
47672,7945.3417,9964.3,762.1,Edge,0.101461,0.00036008
47674,7945.6167,3580.1,691.7,Edge,0.091898,0.00012938
47676,7946.0172,9307.4,702.8,Cloud,0.104549,0.00033634
47671,7945.3201,3749.9,478.0,Local,0.956079,0.4780397
47673,7945.4761,5573.2,519.1,Local,1.038183,0.51909152
47678,7946.5172,7746.2,352.5,Edge,0.049998,0.00027993
47677,7946.166,4764.3,215.5,Local,0.431002,0.21550081
47675,7945.9599,3026.4,331.1,Local,0.662132,0.33106607
47679,7946.9767,6139.5,849.4,Cloud,0.109053,0.00022186
47681,7947.2765,8558.3,806.2,Cloud,0.107905,0.00030927
47682,7947.3279,1826.8,644.3,Cloud,0.101695,6.601e-05
47684,7947.4179,6491.1,388.1,Edge,0.054291,0.00023457
47685,7947.5285,3926.4,198.6,Cloud,0.087094,0.00014189
47686,7947.8243,6161.1,124.9,Edge,0.021355,0.00022265
47683,7947.3421,4081.9,251.0,Local,0.502041,0.25102065
47687,7947.8647,7327.2,475.5,Cloud,0.096734,0.00026478
47688,7947.9916,6017.7,143.9,Cloud,0.085523,0.00021746
47689,7948.0153,1579.2,550.6,Edge,0.074011,5.707e-05
47691,7948.2091,1593.5,635.6,Edge,0.084638,5.758e-05
47692,7948.3162,8152.4,274.0,Edge,0.040236,0.0002946
47693,7948.354,2254.7,789.5,Cloud,0.10659,8.148e-05
47695,7948.7818,2649.7,885.8,Cloud,0.109847,9.575e-05
47680,7947.1537,7702.0,918.8,Local,1.837605,0.91880249
47690,7948.045,1970.2,563.7,Local,1.127314,0.56365721
47697,7949.174,3681.5,715.1,Edge,0.094828,0.00013304
47698,7949.3109,1421.8,470.7,Edge,0.064012,5.138e-05
47699,7949.4163,5798.4,691.5,Cloud,0.103749,0.00020954
47701,7949.7434,5526.1,350.0,Cloud,0.092334,0.0001997
47700,7949.4527,5433.3,196.1,Local,0.392157,0.19607847
47694,7948.5291,4969.7,757.0,Local,1.51405,0.75702476
47703,7950.1763,6790.8,314.2,Cloud,0.09129,0.0002454
47696,7948.8541,2977.7,842.4,Local,1.684879,0.84243963
47704,7950.5369,1361.4,758.8,Edge,0.100018,4.92e-05
47705,7950.6162,3445.2,550.7,Edge,0.089821,0.0001245
47707,7950.6485,8490.5,995.5,Edge,0.182559,0.00030682
47702,7950.0652,7706.7,402.9,Local,0.80573,0.40286501
47708,7950.8539,7568.2,858.4,Edge,0.113208,0.00027349
47709,7950.876,9543.9,188.5,Local,0.376957,0.18847839
47711,7951.3969,2385.6,130.3,Edge,0.02157,8.621e-05
47706,7950.6412,2078.2,502.2,Local,1.004387,0.50219343
47712,7951.5628,9193.6,787.5,Edge,0.104548,0.00033223
47713,7951.7815,6231.9,629.8,Cloud,0.101742,0.0002252
47710,7951.0271,5133.6,394.8,Local,0.789636,0.39481804
47714,7951.8968,8933.3,195.3,Edge,0.030487,0.00032283
47715,7952.043,7071.5,992.5,Edge,0.129919,0.00025554
47716,7952.2418,8273.5,381.6,Edge,0.053701,0.00029898
47717,7952.5001,5280.8,661.9,Edge,0.08837,0.00019083
47718,7952.6529,6325.0,900.7,Cloud,0.110785,0.00022857
47719,7953.1064,1462.5,342.9,Cloud,0.091605,5.285e-05
47720,7953.2761,9047.6,390.3,Cloud,0.0941,0.00032695
47721,7953.2782,9477.7,955.8,Edge,0.125616,0.0003425
47723,7954.0398,3315.2,964.6,Edge,0.125976,0.0001198
47724,7954.2509,2409.4,843.0,Edge,0.110671,8.707e-05
47725,7954.3577,6623.2,262.8,Local,0.525591,0.26279568
47726,7954.8742,9990.4,506.4,Cloud,0.098084,0.00036102
47727,7954.8795,6618.7,742.2,Edge,0.098574,0.00023918
47728,7954.9203,2987.1,263.9,Edge,0.09032,0.00010794
47729,7955.2345,4869.3,737.6,Edge,0.097785,0.00017596
47722,7953.6843,9721.7,827.9,Local,1.655881,0.82794046
47730,7955.4062,6843.5,539.4,Cloud,0.098806,0.00024731
47731,7955.4605,9951.3,617.6,Cloud,0.101786,0.00035961
47732,7955.6343,8569.9,187.0,Cloud,0.087267,0.00030969
47733,7955.677,5344.7,336.2,Cloud,0.09185,0.00019314
47734,7955.6864,2593.0,640.4,Cloud,0.10166,9.37e-05
47735,7955.8705,8809.4,571.4,Cloud,0.100109,0.00031835
47737,7955.996,9935.3,131.0,Edge,0.022574,0.00035903
47739,7956.1698,1904.7,981.8,Cloud,0.112955,6.883e-05
47740,7956.228,7034.2,182.2,Edge,0.028623,0.00025419
47741,7956.2337,2842.8,160.3,Edge,0.042459,0.00010273
47742,7956.2338,1903.8,106.8,Edge,0.05563,6.88e-05
47743,7956.3477,7839.2,790.5,Cloud,0.107296,0.00028329
47744,7956.514,3095.9,587.3,Cloud,0.09995,0.00011188
47746,7956.6792,2810.9,257.7,Cloud,0.088929,0.00010158
47747,7956.7176,7685.9,559.8,Cloud,0.099586,0.00027775
47738,7956.1426,3281.6,316.1,Local,0.632276,0.31613812
47736,7955.9358,4784.9,438.6,Local,0.877114,0.43855696
47749,7957.2669,1138.0,799.1,Edge,0.105029,4.112e-05
47750,7957.333,7469.9,721.1,Edge,0.129777,0.00026994
47752,7957.5299,8727.9,320.0,Cloud,0.091718,0.0003154
47751,7957.3801,7874.4,692.2,Edge,0.169327,0.00028456
47745,7956.6386,2305.0,631.0,Local,1.261968,0.63098404
47748,7957.1465,8837.9,630.0,Local,1.259998,0.62999914
47754,7958.6687,3473.0,704.7,Cloud,0.103909,0.0001255
47755,7958.7233,9018.6,828.1,Edge,0.109596,0.00032591
47756,7958.8179,8428.1,526.1,Cloud,0.09855,0.00030457
47757,7958.8542,2476.6,229.7,Cloud,0.087955,8.95e-05
47753,7957.628,2823.1,729.8,Local,1.459523,0.72976173
47758,7959.0904,2485.7,281.6,Edge,0.040496,8.983e-05
47759,7959.0959,6885.6,110.6,Local,0.221101,0.11055026
47760,7959.4316,8803.3,481.4,Cloud,0.097106,0.00031813
47761,7959.5937,1762.4,169.4,Edge,0.026382,6.369e-05
47762,7959.8259,7236.7,758.2,Edge,0.100643,0.00026151
47764,7959.9803,1272.2,283.3,Local,0.566506,0.28325312
47767,7960.7688,9414.4,949.0,Cloud,0.112767,0.00034021
47768,7960.9753,1784.6,343.6,Edge,0.048165,6.449e-05
47765,7960.2093,1195.8,562.5,Local,1.125035,0.56251751
47763,7959.8499,4333.1,754.7,Local,1.509461,0.75473054
47769,7961.2572,3799.8,832.0,Edge,0.109453,0.00013731
47770,7961.664,3886.9,650.7,Cloud,0.102159,0.00014046
47771,7961.7102,3168.3,813.8,Cloud,0.107509,0.00011449
47772,7961.7515,5935.3,499.3,Edge,0.068123,0.00021449
47766,7960.6943,4047.9,668.7,Local,1.337336,0.66866775
47775,7962.116,7033.7,736.8,Cloud,0.105407,0.00025418
47774,7962.0867,3677.2,878.1,Edge,0.115203,0.00013288
47778,7962.3217,8613.3,149.4,Cloud,0.086017,0.00031126
47776,7962.2969,1356.5,348.5,Edge,0.04873,4.902e-05
47779,7962.3237,2111.8,336.8,Edge,0.064172,7.631e-05
47782,7962.8428,7944.3,363.2,Edge,0.051361,0.00028708
47786,7963.129,7265.9,472.2,Edge,0.064894,0.00026257
47773,7962.0623,2255.1,573.7,Local,1.147439,0.57371971
47787,7963.4452,5430.5,239.1,Cloud,0.088625,0.00019624
47785,7963.0934,8730.6,211.7,Local,0.423317,0.21165851
47781,7962.5983,5647.2,465.8,Local,0.931533,0.46576638
47780,7962.3367,2196.5,597.0,Local,1.19402,0.59701009
47777,7962.303,8746.2,687.3,Local,1.374685,0.68734267
47788,7963.7955,3253.3,466.4,Edge,0.06369,0.00011756
47789,7963.8394,4493.5,756.1,Cloud,0.105746,0.00016238
47790,7963.9475,8273.8,825.7,Edge,0.109212,0.00029899
47791,7964.0032,1539.8,367.9,Edge,0.098703,5.564e-05
47792,7964.1181,3811.7,138.7,Edge,0.022794,0.00013774
47794,7964.2105,1588.3,717.8,Cloud,0.104119,5.74e-05
47783,7962.9294,4139.6,710.2,Local,1.4204,0.71019998
47796,7964.3776,9888.5,606.1,Cloud,0.101394,0.00035734
47784,7962.9386,4397.0,791.1,Local,1.582102,0.79105082
47797,7964.6642,6286.0,252.5,Edge,0.037315,0.00022716
47799,7964.9545,1344.8,658.3,Edge,0.087453,4.86e-05
47801,7964.9831,9615.7,253.1,Edge,0.091487,0.00034748
47795,7964.3434,1002.3,446.2,Local,0.892417,0.44620868
47803,7965.4305,8100.1,211.0,Edge,0.032346,0.00029272
47793,7964.1579,5417.3,749.5,Local,1.499046,0.74952317
47798,7964.7574,8921.6,583.5,Local,1.16705,0.58352512
47809,7965.9632,9341.1,160.4,Cloud,0.086471,0.00033756
47808,7965.951,5224.2,610.3,Cloud,0.100973,0.00018879
47800,7964.9634,6153.2,604.2,Local,1.208451,0.60422525
47807,7965.9427,6089.6,243.3,Local,0.486513,0.24325651
47810,7966.4261,7387.5,446.7,Cloud,0.095779,0.00026697
47805,7965.8759,4593.3,345.0,Local,0.689954,0.34497691
47811,7966.7606,5997.6,746.4,Cloud,0.105604,0.00021674
47804,7965.4366,4452.6,774.1,Local,1.548171,0.77408557
47813,7966.9847,7729.8,273.6,Cloud,0.09005,0.00027933
47802,7965.2513,8683.3,958.7,Local,1.917484,0.95874211
47806,7965.9237,5030.4,642.8,Local,1.285679,0.64283967
47814,7967.2177,6461.4,703.8,Cloud,0.104239,0.0002335
47816,7967.3509,4989.2,692.0,Cloud,0.103666,0.00018029
47817,7967.3628,9728.3,352.5,Cloud,0.092921,0.00035155
47812,7966.7747,4073.7,393.1,Local,0.78624,0.39312014
47818,7967.5536,5240.5,669.2,Edge,0.089286,0.00018938
47819,7967.598,7787.6,286.7,Edge,0.081045,0.00028142
47820,7967.7438,4223.6,490.7,Cloud,0.096865,0.00015263
47822,7968.1084,9204.7,893.8,Cloud,0.110901,0.00033263
47815,7967.3053,2606.1,503.8,Local,1.007527,0.50376345
47824,7968.4401,7988.2,739.7,Cloud,0.105618,0.00028867
47826,7968.9995,2893.5,224.4,Cloud,0.087828,0.00010456
47827,7969.019,2328.3,359.3,Edge,0.050198,8.414e-05
47828,7969.4639,3483.9,249.3,Edge,0.036581,0.0001259
47823,7968.2936,3823.8,671.2,Local,1.342422,0.67121112
47821,7968.0282,2967.8,870.7,Local,1.741361,0.87068035
47829,7969.7073,6720.9,891.3,Edge,0.117219,0.00024287
47825,7968.6859,7834.9,724.7,Local,1.449474,0.72473695
47831,7970.1211,4670.0,646.8,Cloud,0.102122,0.00016876
47832,7970.3338,5687.9,920.6,Cloud,0.11137,0.00020555
47830,7969.9084,6224.4,239.0,Local,0.478042,0.23902085
47833,7970.6479,6356.4,344.6,Edge,0.048839,0.0002297
47835,7970.7387,8359.0,694.5,Cloud,0.104158,0.00030207
47837,7970.7799,9748.0,532.4,Cloud,0.098921,0.00035226
47836,7970.7736,8585.9,683.8,Edge,0.091508,0.00031027
47839,7971.1069,6288.6,423.0,Edge,0.058638,0.00022725
47840,7971.124,7961.6,606.5,Edge,0.117555,0.00028771
47841,7971.2263,2273.6,513.5,Cloud,0.097391,8.216e-05
47838,7971.098,3587.6,165.8,Local,0.331664,0.16583219
47834,7970.6851,7237.2,484.5,Local,0.969071,0.48453541
47844,7971.9089,8645.1,221.1,Cloud,0.08841,0.00031241
47843,7971.9059,6014.1,279.4,Edge,0.04065,0.00021733
47845,7972.1445,3179.3,571.2,Edge,0.076789,0.00011489
47846,7972.3943,1142.2,994.5,Edge,0.129447,4.128e-05
47842,7971.441,3429.5,964.8,Local,1.929505,0.96475247
47849,7973.3608,4773.0,864.0,Cloud,0.109374,0.00017248
47848,7973.3088,9838.3,888.6,Edge,0.11726,0.00035553
47850,7973.6028,6043.6,610.3,Edge,0.082019,0.0002184
47847,7973.1029,5624.6,611.2,Local,1.222436,0.61121799
47852,7974.7209,4608.3,894.1,Edge,0.11732,0.00016653
47854,7974.8513,4095.1,539.6,Cloud,0.098479,0.00014798
47856,7974.8696,2687.0,818.7,Cloud,0.107613,9.71e-05
47853,7974.7978,1045.6,725.7,Edge,0.130753,3.779e-05
47857,7974.922,2765.0,623.2,Cloud,0.101107,9.992e-05
47858,7974.957,4510.6,830.6,Cloud,0.10823,0.000163
47859,7975.4957,1398.4,652.3,Edge,0.08671,5.054e-05
47860,7975.5829,1632.2,915.8,Edge,0.119673,5.898e-05
47862,7975.6949,4170.3,292.7,Cloud,0.090259,0.0001507
47861,7975.6698,4624.1,436.7,Edge,0.087789,0.0001671
47855,7974.8547,3246.9,612.5,Local,1.224995,0.61249763
47864,7976.041,6822.2,963.1,Edge,0.126205,0.00024654
47866,7976.2997,8894.7,988.0,Edge,0.12957,0.00032143
47867,7976.5041,5010.0,866.8,Cloud,0.109497,0.00018105
47851,7974.7136,9770.5,918.9,Local,1.83782,0.91890989
47868,7976.6024,7565.3,203.8,Cloud,0.087705,0.00027339
47870,7976.7038,6192.0,723.0,Edge,0.096122,0.00022376
47869,7976.6594,5301.8,252.3,Local,0.50459,0.25229482
47872,7977.1374,9835.4,546.5,Edge,0.074495,0.00035543
47863,7975.7653,2078.5,897.2,Local,1.794445,0.89722233
47865,7976.2735,5457.2,775.1,Local,1.55022,0.77510998
47874,7977.9817,1375.0,773.1,Cloud,0.105937,4.969e-05
47875,7978.0506,6720.1,832.5,Edge,0.109876,0.00024284
47877,7978.2358,5586.5,409.7,Cloud,0.094331,0.00020188
47873,7977.5047,6786.5,403.2,Local,0.806388,0.40319383
47871,7976.828,7555.6,784.4,Local,1.56877,0.78438516
47878,7978.7449,3836.4,168.0,Cloud,0.086063,0.00013864
47879,7979.0902,3990.5,190.1,Edge,0.029238,0.0001442
47876,7978.1018,2179.7,520.7,Local,1.041435,0.52071743
47880,7979.0975,1429.7,498.9,Edge,0.084037,5.166e-05
47882,7979.4342,6086.5,857.0,Edge,0.112863,0.00021995
47883,7979.5854,5076.2,739.4,Cloud,0.105258,0.00018344
47884,7979.8285,5442.2,203.6,Cloud,0.087442,0.00019667
47885,7979.905,1477.5,156.9,Cloud,0.085408,5.339e-05
47887,7980.0584,4532.6,645.7,Cloud,0.102068,0.00016379
47886,7979.988,1618.8,249.6,Local,0.499161,0.24958053
47881,7979.4149,3327.0,598.7,Local,1.197451,0.59872574
47888,7980.1336,7729.4,290.1,Local,0.580271,0.29013558
47890,7980.8605,1627.4,814.3,Edge,0.106989,5.881e-05
47891,7981.3316,7016.8,559.5,Edge,0.075782,0.00025357
47895,7982.0283,8864.1,620.4,Edge,0.083615,0.00032032
47889,7980.4332,6990.5,845.9,Local,1.691767,0.84588345
47894,7981.9756,4251.9,192.7,Local,0.38539,0.19269507
47896,7982.3547,7778.5,220.9,Cloud,0.088299,0.00028109
47897,7982.3682,6500.3,512.1,Cloud,0.097852,0.0002349
47898,7982.5758,8815.9,116.1,Local,0.232207,0.11610349
47893,7981.7013,8605.5,587.3,Local,1.174525,0.58726271
47899,7982.8245,9101.1,159.0,Local,0.31794,0.15897023
47901,7983.1441,4435.1,249.1,Cloud,0.088838,0.00016027
47900,7983.1257,9247.1,452.7,Edge,0.062702,0.00033416
47892,7981.5849,7014.7,858.0,Local,1.71595,0.85797476
47903,7983.6982,3583.2,620.3,Edge,0.082967,0.00012949
47905,7984.0246,9371.3,898.1,Edge,0.118387,0.00033865
47909,7984.202,2137.1,344.1,Cloud,0.091728,7.723e-05
47908,7984.1936,3424.5,761.6,Cloud,0.105798,0.00012375
47906,7984.0974,2716.7,788.9,Edge,0.143406,9.817e-05
47904,7983.836,3610.8,306.6,Local,0.61326,0.30662979
47910,7984.4435,2516.2,113.1,Edge,0.019437,9.093e-05
47911,7984.5724,6740.7,959.4,Cloud,0.112791,0.00024359
47913,7984.7368,8630.5,137.2,Cloud,0.085613,0.00031188
47914,7984.818,6758.4,966.1,Edge,0.126579,0.00024423
47915,7985.0291,5718.1,452.9,Edge,0.062298,0.00020663
47916,7985.0729,3357.3,167.3,Edge,0.039097,0.00012132
47917,7985.0969,9017.7,426.2,Edge,0.069049,0.00032588
47902,7983.5667,6025.3,815.0,Local,1.630009,0.81500454
47918,7985.2602,3829.3,767.8,Edge,0.101433,0.00013838
47912,7984.6008,7732.4,516.1,Local,1.032162,0.51608113
47919,7985.8449,4108.8,280.3,Cloud,0.089838,0.00014848
47907,7984.1453,5228.3,869.1,Local,1.738214,0.86910713
47921,7986.1084,7914.1,839.6,Cloud,0.108941,0.00028599
47924,7986.5726,4454.5,507.1,Edge,0.06893,0.00016097
47925,7986.5985,3147.7,673.9,Edge,0.127171,0.00011375
47926,7986.6454,4498.8,591.1,Edge,0.154308,0.00016258
47928,7986.9363,2673.4,198.2,Cloud,0.086928,9.661e-05
47923,7986.3375,2536.3,320.6,Local,0.641109,0.32055437
47922,7986.3302,5720.1,458.0,Local,0.91604,0.45802014
47920,7985.9827,8241.9,681.9,Local,1.363857,0.68192837
47929,7987.7633,3815.7,469.1,Edge,0.064099,0.00013789
47930,7987.8092,5786.0,794.5,Edge,0.117773,0.00020909
47927,7986.889,6199.3,611.4,Local,1.222716,0.61135786
47931,7988.5218,2119.7,729.9,Cloud,0.104586,7.66e-05
47932,7988.6388,9350.3,603.4,Cloud,0.10124,0.00033789
47933,7988.7707,1535.2,994.3,Edge,0.12947,5.548e-05
47934,7989.0353,6792.6,279.6,Edge,0.040767,0.00024547
47936,7989.3025,9460.6,490.3,Edge,0.067425,0.00034188
47935,7989.0881,1313.8,362.7,Local,0.725331,0.36266572
47938,7989.8049,2354.8,873.3,Edge,0.11445,8.509e-05
47939,7989.939,6468.1,956.5,Edge,0.125336,0.00023374
47941,7990.038,3049.5,298.6,Edge,0.063251,0.0001102
47942,7990.0915,7186.3,821.4,Cloud,0.108247,0.00025969
47940,7989.9987,1725.2,124.1,Local,0.24821,0.1241051
47943,7990.2305,8930.0,592.2,Edge,0.080099,0.00032271
47944,7990.6827,6937.6,576.7,Edge,0.077925,0.00025071
47945,7990.7817,9337.4,334.2,Edge,0.0479,0.00033743
47946,7990.9402,5307.3,583.4,Edge,0.07857,0.00019179
47937,7989.7611,3030.7,674.1,Local,1.348199,0.67409933
47947,7990.9549,6589.0,124.4,Local,0.248867,0.1244335
47948,7991.2152,6860.4,393.5,Edge,0.055013,0.00024792
47949,7991.5747,8741.4,169.8,Local,0.339506,0.169753
47950,7992.1326,9251.4,748.9,Cloud,0.106078,0.00033432
47951,7992.3428,2823.7,633.0,Edge,0.084463,0.00010204
47953,7992.444,3388.8,374.1,Edge,0.052177,0.00012246
47954,7992.5711,3571.8,967.0,Cloud,0.112664,0.00012908
47955,7992.7701,3169.4,721.5,Cloud,0.10443,0.00011453
47952,7992.3595,9177.8,343.8,Local,0.68758,0.34378979
47959,7993.6545,7554.5,122.7,Edge,0.021244,0.000273
47956,7993.3304,8336.9,321.0,Local,0.642012,0.32100599
47960,7994.0733,5451.5,183.7,Cloud,0.08678,0.000197
47961,7994.0822,5633.9,298.9,Cloud,0.090641,0.00020359
47957,7993.526,8327.9,602.8,Local,1.2056,0.60279985
47962,7994.1828,8077.9,343.2,Local,0.686461,0.34323058
47964,7995.1748,8433.5,713.6,Edge,0.09522,0.00030476
